Facility ID,Facility Name,Address_x,City/Town_x,State,ZIP Code_x,County/Parish_x,Telephone Number_x,Measure ID,Measure Name,Compared to National,Denominator_x,Score,Lower Estimate_x,Higher Estimate_x,Footnote,Start Date_x,End Date_x,Payment Measure Name,Address_y,City/Town_y,ZIP Code_y,County/Parish_y,Telephone Number_y,Payment Measure ID,Payment Category,Denominator_y,Payment,Lower Estimate_y,Higher Estimate_y,Payment Footnote,Value of Care Display ID,Value of Care Display Name,Value of Care Category,Value of Care Footnote,Start Date_y,End Date_y,Color
220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,1040,HAMPDEN,(413) 534-2500,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,211,11.2,8.3,14.9,,07/01/2019,06/30/2022,Payment for heart failure patients,575 BEECH STREET,HOLYOKE,1040,HAMPDEN,(413) 534-2500,PAYM_30_HF,No Different Than the National Average Payment,198,"$18,980","$17,436","$20,644",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,1040,HAMPDEN,(413) 534-2500,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,201,18.5,14.6,23.0,,07/01/2019,06/30/2022,Payment for pneumonia patients,575 BEECH STREET,HOLYOKE,1040,HAMPDEN,(413) 534-2500,PAYM_30_PN,No Different Than the National Average Payment,192,"$20,368","$18,719","$21,986",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,(978) 463-1000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,263,2.8,1.7,4.5,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,25 HIGHLAND AVENUE,NEWBURYPORT,1950,ESSEX,(978) 463-1000,PAYM_90_HIP_KNEE,Less Than the National Average Payment,262,"$19,521","$18,640","$20,439",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,04/01/2019,03/31/2022,lightgrey
220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,(978) 463-1000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,26,13.4,10.1,17.5,,07/01/2019,06/30/2022,Payment for heart attack patients,25 HIGHLAND AVENUE,NEWBURYPORT,1950,ESSEX,(978) 463-1000,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,(978) 463-1000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,204,10.8,7.9,14.2,,07/01/2019,06/30/2022,Payment for heart failure patients,25 HIGHLAND AVENUE,NEWBURYPORT,1950,ESSEX,(978) 463-1000,PAYM_30_HF,No Different Than the National Average Payment,197,"$17,830","$16,375","$19,413",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,(978) 463-1000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,266,19.2,15.4,23.6,,07/01/2019,06/30/2022,Payment for pneumonia patients,25 HIGHLAND AVENUE,NEWBURYPORT,1950,ESSEX,(978) 463-1000,PAYM_30_PN,Less Than the National Average Payment,254,"$18,815","$17,487","$20,218",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
220030,BAYSTATE WING HOSPITAL,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,(413) 283-7651,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,27,3.6,2.0,6.3,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,40 WRIGHT STREET,PALMER,1069,HAMPDEN,(413) 283-7651,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,27,"$23,308","$20,370","$26,557",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220030,BAYSTATE WING HOSPITAL,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,(413) 283-7651,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,40 WRIGHT STREET,PALMER,1069,HAMPDEN,(413) 283-7651,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
220030,BAYSTATE WING HOSPITAL,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,(413) 283-7651,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,302,9.3,7.0,12.1,,07/01/2019,06/30/2022,Payment for heart failure patients,40 WRIGHT STREET,PALMER,1069,HAMPDEN,(413) 283-7651,PAYM_30_HF,No Different Than the National Average Payment,288,"$18,795","$17,502","$20,215",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220030,BAYSTATE WING HOSPITAL,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,(413) 283-7651,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,166,19.5,15.0,25.2,,07/01/2019,06/30/2022,Payment for pneumonia patients,40 WRIGHT STREET,PALMER,1069,HAMPDEN,(413) 283-7651,PAYM_30_PN,No Different Than the National Average Payment,155,"$19,287","$17,585","$21,112",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220031,BOSTON MEDICAL CENTER,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,(617) 638-8000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,65,2.6,1.4,4.6,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,1 BOSTON MEDICAL CENTER PLACE,BOSTON,2118,SUFFOLK,(617) 638-8000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,65,"$20,916","$19,054","$23,034",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,red
220031,BOSTON MEDICAL CENTER,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,(617) 638-8000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,82,12.7,9.9,16.3,,07/01/2019,06/30/2022,Payment for heart attack patients,1 BOSTON MEDICAL CENTER PLACE,BOSTON,2118,SUFFOLK,(617) 638-8000,PAYM_30_AMI,No Different Than the National Average Payment,80,"$27,552","$24,494","$31,365",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,red
220031,BOSTON MEDICAL CENTER,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,(617) 638-8000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,370,9.2,7.1,11.9,,07/01/2019,06/30/2022,Payment for heart failure patients,1 BOSTON MEDICAL CENTER PLACE,BOSTON,2118,SUFFOLK,(617) 638-8000,PAYM_30_HF,No Different Than the National Average Payment,361,"$18,411","$17,203","$19,658",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,red
220031,BOSTON MEDICAL CENTER,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,(617) 638-8000,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,137,14,10.6,17.9,,07/01/2019,06/30/2022,Payment for pneumonia patients,1 BOSTON MEDICAL CENTER PLACE,BOSTON,2118,SUFFOLK,(617) 638-8000,PAYM_30_PN,No Different Than the National Average Payment,128,"$21,521","$19,499","$23,478",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Better Mortality and Average Payment,,07/01/2019,06/30/2022,red
220033,NORTHEAST HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,(978) 922-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,361,2.9,1.9,4.4,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,85 HERRICK STREET,BEVERLY,1915,ESSEX,(978) 922-3000,PAYM_90_HIP_KNEE,Less Than the National Average Payment,360,"$19,545","$18,736","$20,388",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,04/01/2019,03/31/2022,lightgrey
220033,NORTHEAST HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,(978) 922-3000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,276,11.3,9.1,13.8,,07/01/2019,06/30/2022,Payment for heart attack patients,85 HERRICK STREET,BEVERLY,1915,ESSEX,(978) 922-3000,PAYM_30_AMI,No Different Than the National Average Payment,257,"$26,970","$24,697","$29,243",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220033,NORTHEAST HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,(978) 922-3000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,625,11.3,9.5,13.5,,07/01/2019,06/30/2022,Payment for heart failure patients,85 HERRICK STREET,BEVERLY,1915,ESSEX,(978) 922-3000,PAYM_30_HF,No Different Than the National Average Payment,610,"$19,468","$18,470","$20,528",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220033,NORTHEAST HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,(978) 922-3000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,566,15.9,13.5,18.5,,07/01/2019,06/30/2022,Payment for pneumonia patients,85 HERRICK STREET,BEVERLY,1915,ESSEX,(978) 922-3000,PAYM_30_PN,No Different Than the National Average Payment,540,"$20,205","$19,206","$21,224",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220035,NORTH SHORE MEDICAL CENTER -,81 HIGHLAND AVENUE,SALEM,MA,1970,ESSEX,(978) 741-1215,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,235,3.6,2.3,5.5,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,81 HIGHLAND AVENUE,SALEM,1970,ESSEX,(978) 741-1215,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,231,"$21,098","$19,977","$22,237",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220035,NORTH SHORE MEDICAL CENTER -,81 HIGHLAND AVENUE,SALEM,MA,1970,ESSEX,(978) 741-1215,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,168,12.4,10.0,15.3,,07/01/2019,06/30/2022,Payment for heart attack patients,81 HIGHLAND AVENUE,SALEM,1970,ESSEX,(978) 741-1215,PAYM_30_AMI,No Different Than the National Average Payment,158,"$29,034","$26,179","$32,229",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220035,NORTH SHORE MEDICAL CENTER -,81 HIGHLAND AVENUE,SALEM,MA,1970,ESSEX,(978) 741-1215,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,851,8.8,7.4,10.5,,07/01/2019,06/30/2022,Payment for heart failure patients,81 HIGHLAND AVENUE,SALEM,1970,ESSEX,(978) 741-1215,PAYM_30_HF,Less Than the National Average Payment,818,"$17,857","$17,083","$18,686",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Better Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
220035,NORTH SHORE MEDICAL CENTER -,81 HIGHLAND AVENUE,SALEM,MA,1970,ESSEX,(978) 741-1215,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,628,12.9,10.9,15.2,,07/01/2019,06/30/2022,Payment for pneumonia patients,81 HIGHLAND AVENUE,SALEM,1970,ESSEX,(978) 741-1215,PAYM_30_PN,Less Than the National Average Payment,598,"$19,410","$18,462","$20,346",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Better Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,2135,SUFFOLK,(617) 789-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,122,3.1,1.9,5.3,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,736 CAMBRIDGE STREET,BRIGHTON,2135,SUFFOLK,(617) 789-3000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,121,"$21,684","$20,155","$23,270",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,2135,SUFFOLK,(617) 789-3000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,166,13.6,10.8,16.7,,07/01/2019,06/30/2022,Payment for heart attack patients,736 CAMBRIDGE STREET,BRIGHTON,2135,SUFFOLK,(617) 789-3000,PAYM_30_AMI,Greater Than the National Average Payment,163,"$33,230","$30,043","$36,976",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,2135,SUFFOLK,(617) 789-3000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,212,12.9,9.9,16.5,,07/01/2019,06/30/2022,Payment for heart failure patients,736 CAMBRIDGE STREET,BRIGHTON,2135,SUFFOLK,(617) 789-3000,PAYM_30_HF,Greater Than the National Average Payment,200,"$20,995","$19,345","$22,749",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,2135,SUFFOLK,(617) 789-3000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,128,18.7,14.8,23.1,,07/01/2019,06/30/2022,Payment for pneumonia patients,736 CAMBRIDGE STREET,BRIGHTON,2135,SUFFOLK,(617) 789-3000,PAYM_30_PN,No Different Than the National Average Payment,120,"$19,894","$17,970","$21,801",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220046,BERKSHIRE MEDICAL CENTER,725 NORTH STREET,PITTSFIELD,MA,1201,BERKSHIRE,(413) 447-2000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,146,2.5,1.5,4.2,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,725 NORTH STREET,PITTSFIELD,1201,BERKSHIRE,(413) 447-2000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,146,"$22,559","$21,008","$24,184",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220046,BERKSHIRE MEDICAL CENTER,725 NORTH STREET,PITTSFIELD,MA,1201,BERKSHIRE,(413) 447-2000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,88,13.7,10.6,17.5,,07/01/2019,06/30/2022,Payment for heart attack patients,725 NORTH STREET,PITTSFIELD,1201,BERKSHIRE,(413) 447-2000,PAYM_30_AMI,No Different Than the National Average Payment,82,"$25,524","$22,581","$28,777",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220046,BERKSHIRE MEDICAL CENTER,725 NORTH STREET,PITTSFIELD,MA,1201,BERKSHIRE,(413) 447-2000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,711,11.9,10.0,14.0,,07/01/2019,06/30/2022,Payment for heart failure patients,725 NORTH STREET,PITTSFIELD,1201,BERKSHIRE,(413) 447-2000,PAYM_30_HF,No Different Than the National Average Payment,680,"$18,297","$17,392","$19,210",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220046,BERKSHIRE MEDICAL CENTER,725 NORTH STREET,PITTSFIELD,MA,1201,BERKSHIRE,(413) 447-2000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,570,17.8,15.4,20.3,,07/01/2019,06/30/2022,Payment for pneumonia patients,725 NORTH STREET,PITTSFIELD,1201,BERKSHIRE,(413) 447-2000,PAYM_30_PN,No Different Than the National Average Payment,549,"$20,186","$19,202","$21,161",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,157 UNION STREET,MARLBOROUGH,MA,1752,MIDDLESEX,(508) 481-5000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,36,2.8,1.5,5.2,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,157 UNION STREET,MARLBOROUGH,1752,MIDDLESEX,(508) 481-5000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,36,"$21,356","$19,066","$23,886",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,157 UNION STREET,MARLBOROUGH,MA,1752,MIDDLESEX,(508) 481-5000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,40,13.5,9.7,18.4,,07/01/2019,06/30/2022,Payment for heart attack patients,157 UNION STREET,MARLBOROUGH,1752,MIDDLESEX,(508) 481-5000,PAYM_30_AMI,No Different Than the National Average Payment,34,"$26,222","$22,805","$30,376",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,157 UNION STREET,MARLBOROUGH,MA,1752,MIDDLESEX,(508) 481-5000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,152,11.6,8.5,15.7,,07/01/2019,06/30/2022,Payment for heart failure patients,157 UNION STREET,MARLBOROUGH,1752,MIDDLESEX,(508) 481-5000,PAYM_30_HF,No Different Than the National Average Payment,143,"$17,691","$16,012","$19,365",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,157 UNION STREET,MARLBOROUGH,MA,1752,MIDDLESEX,(508) 481-5000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,169,16.7,12.7,21.6,,07/01/2019,06/30/2022,Payment for pneumonia patients,157 UNION STREET,MARLBOROUGH,1752,MIDDLESEX,(508) 481-5000,PAYM_30_PN,No Different Than the National Average Payment,158,"$20,512","$18,690","$22,278",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,2302,PLYMOUTH,(508) 941-7000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,165,3.5,2.1,5.7,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,680 CENTER STREET,BROCKTON,2302,PLYMOUTH,(508) 941-7000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,165,"$20,462","$19,263","$21,752",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,2302,PLYMOUTH,(508) 941-7000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,82,12.9,9.9,16.5,,07/01/2019,06/30/2022,Payment for heart attack patients,680 CENTER STREET,BROCKTON,2302,PLYMOUTH,(508) 941-7000,PAYM_30_AMI,No Different Than the National Average Payment,79,"$27,113","$23,908","$30,746",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,2302,PLYMOUTH,(508) 941-7000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,256,10.1,7.4,13.5,,07/01/2019,06/30/2022,Payment for heart failure patients,680 CENTER STREET,BROCKTON,2302,PLYMOUTH,(508) 941-7000,PAYM_30_HF,No Different Than the National Average Payment,253,"$18,727","$17,341","$20,190",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,2302,PLYMOUTH,(508) 941-7000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,177,14.3,10.8,18.8,,07/01/2019,06/30/2022,Payment for pneumonia patients,680 CENTER STREET,BROCKTON,2302,PLYMOUTH,(508) 941-7000,PAYM_30_PN,No Different Than the National Average Payment,165,"$21,253","$19,466","$23,088",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
